gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000002017	110.8653	-0.000550867	0.012115997	0.3928452	0.9984822
ENSMUSG00000002020	4.064717	8.323602e-05	0.022657267	0.8833169	0.9984822
ENSMUSG00000002028	1745.888	-7.048459e-05	0.014025326	0.895586	0.9984822
ENSMUSG00000002031	151.2809	0.001216162	0.017862635	0.1473752	0.9805731
ENSMUSG00000002032	96.1471	-0.0001064901	0.011467743	0.8520206	0.9984822
ENSMUSG00000002043	35.40219	0.001845364	0.027628986	0.06266527	0.9222363
ENSMUSG00000002052	1198.034	9.078307e-05	0.007561859	0.8774135	0.9984822
ENSMUSG00000002055	22.94189	-0.0009311093	0.02583878	0.1827318	0.9833355
ENSMUSG00000002058	57.13972	-5.497276e-05	0.013383029	0.9201163	0.9984822
ENSMUSG00000002059	132.2046	0.000946385	0.016397497	0.2072389	0.9893112
ENSMUSG00000002064	182.7825	4.812929e-05	0.01066392	0.932472	0.9984822
ENSMUSG00000002068	38.83327	-0.000428469	0.01673943	0.4469544	0.9984822
ENSMUSG00000002076	1.151657	0.0003965493	0.058090954	0.7825985	NA
ENSMUSG00000002083	26.616	0.0001150047	0.014409808	0.8292702	0.9984822
ENSMUSG00000002100	1.842336	-7.779143e-05	0.028084872	0.909475	NA
ENSMUSG00000002102	567.7977	-0.0002602171	0.01183963	0.6572933	0.9984822
ENSMUSG00000002103	531.1703	-0.004217113	0.029132526	0.0230112	0.7147812
ENSMUSG00000002104	4.693129	-4.35967e-05	0.024301335	0.9421103	0.9984822
ENSMUSG00000002105	92.39456	-0.002956225	0.032454072	0.0315601	0.7751898
ENSMUSG00000002107	3722.181	2.066382e-05	0.01220377	0.9707318	0.9993524
ENSMUSG00000002108	14.18511	8.398162e-05	0.01554145	0.869766	0.9984822
ENSMUSG00000002109	78.58151	0.0003058245	0.013473416	0.5984503	0.9984822
ENSMUSG00000002111	12.78119	0.0002436721	0.017465036	0.6386095	0.9984822
ENSMUSG00000002129	395.0378	-0.0003112185	0.01044157	0.5987231	0.9984822
ENSMUSG00000002147	45.43992	-0.0009855007	0.019913252	0.1723772	0.9805731
ENSMUSG00000002190	47.90832	-0.0001283606	0.013550835	0.8156876	0.9984822
ENSMUSG00000002204	0.2325157	0	0.099713571	1	NA
ENSMUSG00000002205	99.44983	7.129726e-05	0.010970829	0.9003444	0.9984822
ENSMUSG00000002210	136.1752	-0.0005230876	0.012359635	0.412635	0.9984822
ENSMUSG00000002221	274.8789	0.001320848	0.017173231	0.1336723	0.9805731
ENSMUSG00000002222	1368.239	0.0001386629	0.009554334	0.806948	0.9984822
ENSMUSG00000002227	58.20882	-0.0004527347	0.015495996	0.4405334	0.9984822
ENSMUSG00000002228	1.849605	-0.0001448138	0.033181783	0.8573344	NA
ENSMUSG00000002233	35.0393	-0.0004917963	0.017010164	0.3955142	0.9984822
ENSMUSG00000002249	9.000404	-0.0003066103	0.019565546	0.5659272	0.9984822
ENSMUSG00000002250	32.88337	-0.0007312563	0.021280988	0.2470116	0.9984822
ENSMUSG00000002257	6.137013	-0.0009178141	0.035620465	0.2534654	0.9984822
ENSMUSG00000002265	5005.769	0.000209631	0.010204692	0.7164189	0.9984822
ENSMUSG00000002266	29.03107	-0.0001968354	0.019418986	0.7060193	0.9984822
ENSMUSG00000002274	146.222	0.002144702	0.031358045	0.04793078	0.8580276
ENSMUSG00000002279	151.9725	0.0004787568	0.014494275	0.4330564	0.9984822
ENSMUSG00000002280	149.6274	-5.463119e-05	0.011423406	0.923435	0.9984822
ENSMUSG00000002289	16.02374	-0.0001800125	0.015890593	0.7284803	0.9984822
ENSMUSG00000002297	10.48364	0.004394937	0.077761886	0.02935059	0.7618396
ENSMUSG00000002307	117.4047	4.356254e-05	0.011327764	0.9388988	0.9984822
ENSMUSG00000002308	70.20756	0.000682608	0.015283678	0.3059145	0.9984822
ENSMUSG00000002319	408.0434	0.0007125544	0.011375577	0.2954727	0.9984822
ENSMUSG00000002320	173.5018	0.0009931601	0.015997784	0.1974859	0.9867742
ENSMUSG00000002324	46.29263	-0.0001738117	0.013992131	0.7512384	0.9984822
ENSMUSG00000002325	59.15363	-0.0002071085	0.012823614	0.7170609	0.9984822
ENSMUSG00000002326	68.91293	-0.00173597	0.025469048	0.0717699	0.9487356
ENSMUSG00000002329	156.5124	0.0001497287	0.010363514	0.7936097	0.9984822
ENSMUSG00000002332	216.9424	-0.000159993	0.011360348	0.7809159	0.9984822
ENSMUSG00000002341	1390.689	-0.000536062	0.012464603	0.4034715	0.9984822
ENSMUSG00000002342	118.2964	4.315774e-05	0.011329412	0.9394641	0.9984822
ENSMUSG00000002343	100.0386	0.0003340764	0.011852941	0.5768314	0.9984822
ENSMUSG00000002345	79.09572	8.327715e-05	0.011790031	0.8834963	0.9984822
ENSMUSG00000002346	107.2183	-8.333336e-05	0.014408421	0.8752056	0.9984822
ENSMUSG00000002365	71.35393	-0.0004775253	0.012995485	0.4455483	0.9984822
ENSMUSG00000002372	379.6457	0.0004473821	0.010010946	0.4659908	0.9984822
ENSMUSG00000002379	227.3321	6.132696e-05	0.010609878	0.9140556	0.9984822
ENSMUSG00000002384	0.3791315	-0.001044931	0.099089291	0.6486015	NA
ENSMUSG00000002393	136.8997	-0.0004594569	0.011243552	0.4597756	0.9984822
ENSMUSG00000002395	263.125	0.0003260341	0.011132377	0.584698	0.9984822
ENSMUSG00000002396	114.2998	1.035434e-05	0.010073487	0.9853797	0.9994695
ENSMUSG00000002409	141.9497	-0.0001768425	0.012337434	0.7574007	0.9984822
ENSMUSG00000002413	1926.143	-0.0003803631	0.00919609	0.5258477	0.9984822
ENSMUSG00000002416	319.0666	-0.001151827	0.015615265	0.1623531	0.9805731
ENSMUSG00000002428	303.3199	-7.145855e-05	0.009728655	0.899281	0.9984822
ENSMUSG00000002455	394.7677	4.493297e-05	0.009734538	0.9364775	0.9984822
ENSMUSG00000002458	55.29464	0.0001029086	0.012330024	0.8556113	0.9984822
ENSMUSG00000002459	135.0005	-0.0001138005	0.012027003	0.8414316	0.9984822
ENSMUSG00000002475	239.4011	-0.0001258693	0.010511008	0.825582	0.9984822
ENSMUSG00000002477	135.5064	0.0001640444	0.011974212	0.7749076	0.9984822
ENSMUSG00000002486	49.16989	-0.0002664522	0.012646914	0.6475314	0.9984822
ENSMUSG00000002489	1424.244	-0.0009400772	0.013609966	0.2124191	0.9917004
ENSMUSG00000002496	730.1793	-0.001518457	0.018066724	0.1090309	0.9805731
ENSMUSG00000002500	0.7656052	-0.0004267485	0.061630889	0.7795999	NA
ENSMUSG00000002504	108.0143	0.0004305509	0.012301941	0.4855073	0.9984822
ENSMUSG00000002524	658.5057	0.002032472	0.019567715	0.06929795	0.9426272
ENSMUSG00000002546	525.9074	8.58473e-06	0.009580549	0.9878228	0.9994924
ENSMUSG00000002550	211.9201	-0.0007671522	0.013394256	0.2758001	0.9984822
ENSMUSG00000002565	1.231027	0.0009694129	0.054494628	0.4376265	NA
ENSMUSG00000002578	70.43037	0.0007257012	0.018811362	0.2554622	0.9984822
ENSMUSG00000002580	164.8292	-9.354829e-05	0.010855617	0.8696866	0.9984822
ENSMUSG00000002588	0.2199919	-0.001449703	0.111818213	0.5606425	NA
ENSMUSG00000002602	266.5566	0.0001632949	0.009114611	0.7737111	0.9984822
ENSMUSG00000002603	9.249913	-5.957801e-05	0.018782078	0.9068819	0.9984822
ENSMUSG00000002608	125.7717	-0.0005608208	0.016110574	0.3596275	0.9984822
ENSMUSG00000002617	262.2993	-0.0003093832	0.011496303	0.6028029	0.9984822
ENSMUSG00000002625	489.3224	-0.0002932176	0.008889296	0.6160776	0.9984822
ENSMUSG00000002633	8.770311	7.95161e-05	0.021916137	0.8858001	0.9984822
ENSMUSG00000002635	60.92707	0.001000571	0.017859554	0.1842549	0.9833355
ENSMUSG00000002658	195.9378	0.0002739609	0.011309948	0.6417938	0.9984822
ENSMUSG00000002660	163.4556	0.0001309443	0.011092988	0.8191991	0.9984822
ENSMUSG00000002661	49.17965	0.0004121929	0.015470152	0.4738381	0.9984822
ENSMUSG00000002664	0.04274973	0	0.099713571	1	NA
ENSMUSG00000002668	3.863892	-0.0002527268	0.03064101	0.7304876	0.9984822
ENSMUSG00000002679	97.59947	0.0002441008	0.011498006	0.6763745	0.9984822
ENSMUSG00000002688	90.16053	0.0001798938	0.012861868	0.751167	0.9984822
ENSMUSG00000002699	21.17297	0.0001870351	0.015016918	0.7250626	0.9984822
ENSMUSG00000002718	412.4099	-0.001537742	0.01815029	0.1070088	0.9805731
ENSMUSG00000002728	245.0776	-0.0007518406	0.014744089	0.2799627	0.9984822
ENSMUSG00000002731	78.4464	-0.001997174	0.029035496	0.05477486	0.8985783
ENSMUSG00000002732	10.0153	-0.0001929849	0.018922798	0.7091738	0.9984822
ENSMUSG00000002733	219.3773	-5.087689e-05	0.009515007	0.9279721	0.9984822
ENSMUSG00000002741	319.6456	-0.0006776268	0.011660537	0.3144459	0.9984822
ENSMUSG00000002748	1179.604	-0.0004599607	0.008525576	0.4610222	0.9984822
ENSMUSG00000002763	332.804	8.393214e-05	0.009671792	0.8818646	0.9984822
ENSMUSG00000002767	127.3527	0.0001697803	0.011814211	0.7678086	0.9984822
ENSMUSG00000002768	154.3652	5.834161e-05	0.011656221	0.9181612	0.9984822
ENSMUSG00000002769	0.7594155	0.0001594369	0.065958874	0.922811	NA
ENSMUSG00000002771	33.18383	-0.0009281506	0.025773102	0.1834464	0.9833355
ENSMUSG00000002778	177.1528	0.0003427767	0.01101352	0.5670896	0.9984822
ENSMUSG00000002781	103.4724	-0.0002067473	0.010804979	0.721176	0.9984822
ENSMUSG00000002791	0.8513291	-0.0009873076	0.06547977	0.5249112	NA
ENSMUSG00000002797	80.06006	-0.0002572792	0.012328812	0.659423	0.9984822
ENSMUSG00000002799	172.5464	0.0003860098	0.011326287	0.5251904	0.9984822
ENSMUSG00000002803	224.3865	0.001213094	0.015750789	0.1506542	0.9805731
ENSMUSG00000002804	15.47049	0.0004262853	0.019153679	0.440908	0.9984822
ENSMUSG00000002808	646.1017	-0.001586701	0.017302741	0.10096	0.9805731
ENSMUSG00000002812	326.5871	-0.0001451979	0.008823473	0.7976366	0.9984822
ENSMUSG00000002814	58.31593	-0.0004582171	0.014092937	0.4528048	0.9984822
ENSMUSG00000002820	113.0163	0.0002067152	0.012349574	0.7197634	0.9984822
ENSMUSG00000002825	34.83219	0.000299244	0.015946917	0.5793721	0.9984822
ENSMUSG00000002831	57.72068	0.02681215	0.172376069	0.001674996	0.2806205
ENSMUSG00000002833	288.7524	0.0003453051	0.012025722	0.5652481	0.9984822
ENSMUSG00000002835	24.28943	-0.0001857368	0.015545763	0.7227978	0.9984822
ENSMUSG00000002844	260.7104	0.001068022	0.014926543	0.1800499	0.9832378
ENSMUSG00000002845	64.13789	0.0007531433	0.015545243	0.2740376	0.9984822
ENSMUSG00000002846	88.07305	9.351053e-05	0.010677847	0.8696445	0.9984822
ENSMUSG00000002847	8.322528	0.0008172764	0.029737469	0.2490327	0.9984822
ENSMUSG00000002870	26.05789	0.0001464623	0.014574015	0.7838033	0.9984822
ENSMUSG00000002871	134.707	0.0002564546	0.011244623	0.6618517	0.9984822
ENSMUSG00000002881	185.8606	-0.0002548611	0.010479026	0.6623919	0.9984822
ENSMUSG00000002885	52.57067	-0.003065566	0.034200324	0.02867383	0.7586275
ENSMUSG00000002897	38.60835	-0.0001886831	0.013541805	0.7354444	0.9984822
ENSMUSG00000002900	424.4906	-0.001377401	0.018058099	0.1251946	0.9805731
ENSMUSG00000002908	37.76505	9.084883e-05	0.013572915	0.8680728	0.9984822
ENSMUSG00000002910	55.65329	0.0007659125	0.01583328	0.2667237	0.9984822
ENSMUSG00000002930	2.812406	-0.0002337775	0.030595137	0.7502086	0.9984822
ENSMUSG00000002944	5.509499	-0.0001576581	0.022503311	0.7797082	0.9984822
ENSMUSG00000002948	422.4709	0.0006003229	0.009922483	0.3547462	0.9984822
ENSMUSG00000002949	326.4744	-8.335222e-05	0.009587324	0.8825811	0.9984822
ENSMUSG00000002957	1600.974	-8.386804e-05	0.007993071	0.883168	0.9984822
ENSMUSG00000002963	83.77675	0.0002876178	0.012880069	0.6225761	0.9984822
ENSMUSG00000002968	145.6751	-0.0001050374	0.011804331	0.8536777	0.9984822
ENSMUSG00000002980	69.77659	-0.0006645749	0.015707206	0.3099059	0.9984822
ENSMUSG00000002981	1023.892	0.0009995124	0.014039751	0.1960123	0.9862734
ENSMUSG00000002983	23.81134	-0.0006579879	0.017320834	0.295811	0.9984822
ENSMUSG00000002984	244.9593	0.0003694467	0.012053223	0.5414492	0.9984822
ENSMUSG00000002985	5798.449	0.0002386068	0.010503641	0.6817265	0.9984822
ENSMUSG00000002992	0.02933238	0	0.099713571	1	NA
ENSMUSG00000002996	257.7929	-0.0006748122	0.013964567	0.3182942	0.9984822
ENSMUSG00000002997	1141.612	0.0004262941	0.012141591	0.4893157	0.9984822
ENSMUSG00000003031	264.2407	0.001122875	0.014345691	0.1660483	0.9805731
ENSMUSG00000003032	10.92923	0.001054855	0.031738562	0.1715968	0.9805731
ENSMUSG00000003033	255.8091	-3.936713e-05	0.009313822	0.9441176	0.9984822
ENSMUSG00000003037	175.3575	-0.0001594396	0.011201	0.7816563	0.9984822
ENSMUSG00000003038	641.0127	0.002072799	0.02000693	0.06756652	0.935845
ENSMUSG00000003039	338.626	-0.000824597	0.013073078	0.251445	0.9984822
ENSMUSG00000003051	0.169452	-0.0003480522	0.100537035	0.8803288	NA
ENSMUSG00000003062	260.4815	-0.0002802527	0.009653779	0.6308499	0.9984822
ENSMUSG00000003068	226.6397	-0.0004443725	0.009917693	0.4683557	0.9984822
ENSMUSG00000003070	24.19002	0.0004802079	0.016156205	0.4121677	0.9984822
ENSMUSG00000003072	462.1426	0.0001331236	0.009434508	0.8142151	0.9984822
ENSMUSG00000003099	343.2093	-0.0002796794	0.009883119	0.6320704	0.9984822
ENSMUSG00000003119	434.954	-0.0002750591	0.010958725	0.6401114	0.9984822
ENSMUSG00000003123	66.09504	-9.302106e-06	0.012960005	0.9866007	0.9994695
ENSMUSG00000003131	1321.499	0.000235763	0.008414333	0.684174	0.9984822
ENSMUSG00000003134	548.5535	0.0003141699	0.013245118	0.5915495	0.9984822
ENSMUSG00000003135	160.3395	0.0001023049	0.009961562	0.8568663	0.9984822
ENSMUSG00000003153	1182.186	-0.0001545518	0.009384395	0.7855287	0.9984822
ENSMUSG00000003154	216.2961	0.0002314722	0.010929696	0.6910962	0.9984822
ENSMUSG00000003161	240.792	0.0006903929	0.013356209	0.3115786	0.9984822
ENSMUSG00000003166	819.5152	0.0001999788	0.00820494	0.7292575	0.9984822
ENSMUSG00000003178	302.8056	-0.0001465692	0.012323586	0.7968395	0.9984822
ENSMUSG00000003184	77.19068	0.001816323	0.024531795	0.07090122	0.9458346
ENSMUSG00000003190	5.18567	9.356891e-05	0.020157769	0.8588105	0.9984822
ENSMUSG00000003198	55.26557	-0.0004845865	0.015439657	0.4174826	0.9984822
ENSMUSG00000003199	290.0145	-0.0003281936	0.010230645	0.5799458	0.9984822
ENSMUSG00000003200	123.7229	0.0002935869	0.012579196	0.6176803	0.9984822
ENSMUSG00000003206	3.962159	-0.003484163	0.083310828	0.07030968	0.9442605
ENSMUSG00000003208	31.14749	-0.00012162	0.0144053	0.8198661	0.9984822
ENSMUSG00000003226	2595.453	-7.574712e-05	0.008662279	0.8927941	0.9984822
ENSMUSG00000003227	3.76199	0.001547201	0.05539096	0.1992632	0.9875176
ENSMUSG00000003228	94.03119	0.0005431427	0.015585043	0.3765966	0.9984822
ENSMUSG00000003233	80.0578	-3.744436e-05	0.014533556	0.9432309	0.9984822
ENSMUSG00000003234	409.4803	-0.0002846189	0.011095046	0.6295539	0.9984822
ENSMUSG00000003235	346.1389	0.0003768735	0.011034165	0.5332329	0.9984822
ENSMUSG00000003269	257.7197	-0.0001913653	0.009421991	0.7377356	0.9984822
ENSMUSG00000003271	17.79301	0.000374778	0.017443646	0.491182	0.9984822
ENSMUSG00000003273	829.8866	0.0008426276	0.015038895	0.2446576	0.9984822
ENSMUSG00000003279	1298.418	-0.01005858	0.063096434	0.004931689	0.4151585
ENSMUSG00000003282	82.17874	0.000821869	0.016123989	0.2448501	0.9984822
ENSMUSG00000003283	10.64249	-0.0002554106	0.017050441	0.6245952	0.9984822
ENSMUSG00000003299	120.7069	-0.0001456604	0.010519672	0.7992098	0.9984822
ENSMUSG00000003308	405.1583	0.0004603201	0.01002598	0.4551898	0.9984822
ENSMUSG00000003309	2.082785	-0.0008974992	0.049868879	0.4285596	0.9984822
ENSMUSG00000003316	1840.771	-0.0006600911	0.009889097	0.3203766	0.9984822
ENSMUSG00000003341	1.145894	-0.001707013	0.093298222	0.4302998	NA
ENSMUSG00000003344	335.7598	-4.595269e-05	0.009112029	0.9347246	0.9984822
ENSMUSG00000003345	464.8224	-8.792756e-05	0.008872181	0.8757457	0.9984822
ENSMUSG00000003346	358.4683	0.0008753305	0.013197787	0.2328466	0.9984822
ENSMUSG00000003348	53.59341	0.0002711135	0.013121071	0.6393161	0.9984822
ENSMUSG00000003352	469.8802	-0.0003927657	0.010856982	0.5175622	0.9984822
ENSMUSG00000003354	14.39264	0.0002227979	0.018795229	0.6679515	0.9984822
ENSMUSG00000003355	1.299643	-0.0004475787	0.051900777	0.7241586	NA
ENSMUSG00000003360	412.7771	-0.0007987816	0.011663972	0.2572566	0.9984822
ENSMUSG00000003363	1616.889	-0.0003012784	0.008661273	0.6081688	0.9984822
ENSMUSG00000003378	924.7507	0.0002527238	0.012664899	0.6632015	0.9984822
ENSMUSG00000003379	0.3131099	-0.0004224132	0.097439048	0.8521169	NA
ENSMUSG00000003380	406.176	0.001227578	0.019047482	0.1394376	0.9805731
ENSMUSG00000003382	294.4523	-0.0003048583	0.010005028	0.6043238	0.9984822
ENSMUSG00000003402	280.7038	0.001081863	0.016525328	0.1758138	0.9805731
ENSMUSG00000003410	882.6738	-0.0004257016	0.009630318	0.4841429	0.9984822
ENSMUSG00000003411	189.8683	-0.001070552	0.018380455	0.1671164	0.9805731
ENSMUSG00000003418	33.2901	-0.0003618838	0.016609474	0.508498	0.9984822
ENSMUSG00000003420	63.34616	0.0008899861	0.016723581	0.2196185	0.9930713
ENSMUSG00000003421	161.4518	-3.11218e-05	0.009619712	0.9559098	0.9984822
ENSMUSG00000003423	66.83945	-0.0009875754	0.016964025	0.193769	0.9856088
ENSMUSG00000003429	738.4952	0.001040189	0.014947174	0.1868875	0.9833512
ENSMUSG00000003435	613.1105	-0.0006210783	0.010443053	0.342647	0.9984822
ENSMUSG00000003436	6.194068	-0.0008471471	0.029396504	0.2325747	0.9984822
ENSMUSG00000003437	270.858	-2.598937e-05	0.01086997	0.963503	0.9984822
ENSMUSG00000003438	89.94442	0.0002716058	0.011911292	0.644181	0.9984822
ENSMUSG00000003444	61.16095	-4.088787e-05	0.01228698	0.9420891	0.9984822
ENSMUSG00000003452	638.1629	0.0001893752	0.009443805	0.740312	0.9984822
ENSMUSG00000003458	290.2212	-0.0004353533	0.010116265	0.4765811	0.9984822
ENSMUSG00000003464	409.0059	0.0006820377	0.010924857	0.3096785	0.9984822
ENSMUSG00000003469	1639.2	9.335764e-06	0.010070357	0.9868173	0.9994695
ENSMUSG00000003476	12.19374	-0.001468505	0.039562137	0.1164	0.9805731
ENSMUSG00000003477	9.743098	-0.0003042912	0.020919437	0.5770479	0.9984822
ENSMUSG00000003484	0.5741096	-0.000139399	0.075986305	0.9406645	NA
ENSMUSG00000003500	175.7855	-0.0002771497	0.011288484	0.6381702	0.9984822
ENSMUSG00000003518	779.9139	-0.001197662	0.015253366	0.1527174	0.9805731
ENSMUSG00000003526	122.6405	0.0003480713	0.012904518	0.5594	0.9984822
ENSMUSG00000003527	124.0914	0.002265798	0.024592148	0.05718115	0.9012093
ENSMUSG00000003528	174.5186	0.0009191472	0.01544035	0.2191511	0.9930713
ENSMUSG00000003531	123.5599	-0.0009414778	0.016639229	0.2068879	0.9893112
ENSMUSG00000003534	390.9945	0.0002664149	0.008917697	0.6462458	0.9984822
ENSMUSG00000003541	34.13807	0.0004648371	0.017928212	0.4101525	0.9984822
ENSMUSG00000003545	48.00763	-0.0004414389	0.014477541	0.4618593	0.9984822
ENSMUSG00000003546	85.45816	0.0001073395	0.012853353	0.847936	0.9984822
ENSMUSG00000003549	83.21207	0.0002419963	0.011472372	0.6788674	0.9984822
ENSMUSG00000003555	0.05657123	0	0.099713571	1	NA
ENSMUSG00000003559	77.13826	0.00265498	0.029846227	0.03874787	0.8305679
ENSMUSG00000003573	30.71339	0.0005866768	0.017353214	0.332113	0.9984822
ENSMUSG00000003575	820.2223	-0.000441368	0.014103243	0.4660129	0.9984822
ENSMUSG00000003581	125.692	0.000363279	0.011752865	0.5475746	0.9984822
ENSMUSG00000003585	139.4706	-4.648925e-05	0.011539269	0.9347513	0.9984822
ENSMUSG00000003604	33.03271	-0.0006952637	0.017226612	0.2801846	0.9984822
ENSMUSG00000003617	104.146	-5.538431e-05	0.011683489	0.9222653	0.9984822
ENSMUSG00000003623	275.5774	0.0001197136	0.010456739	0.8338088	0.9984822
ENSMUSG00000003644	85.23778	1.704639e-05	0.011229179	0.9760561	0.9994695
ENSMUSG00000003657	96.27302	0.000121937	0.018770594	0.8115762	0.9984822
ENSMUSG00000003660	1611.797	-0.0001224713	0.008133673	0.8300169	0.9984822
ENSMUSG00000003662	286.5294	0.0002832104	0.010461438	0.6297228	0.9984822
ENSMUSG00000003665	9.565033	-0.0007243647	0.025523191	0.2651057	0.9984822
ENSMUSG00000003680	77.5586	-0.0003853687	0.011757353	0.5263593	0.9984822
ENSMUSG00000003721	241.5394	-0.00046846	0.009793863	0.4481549	0.9984822
ENSMUSG00000003731	579.0706	-0.0008071561	0.010062861	0.2520868	0.9984822
ENSMUSG00000003746	866.6905	0.0001535556	0.008057981	0.78949	0.9984822
ENSMUSG00000003752	55.29674	-0.001080872	0.019935074	0.1543842	0.9805731
ENSMUSG00000003762	87.73039	0.0008426877	0.017164514	0.2289383	0.9977747
ENSMUSG00000003778	620.4563	0.0002556719	0.008484505	0.6603348	0.9984822
ENSMUSG00000003779	4.915421	0.004048473	0.098628758	0.07703305	0.9610885
ENSMUSG00000003808	177.9999	-0.0001436269	0.010698327	0.8021096	0.9984822
ENSMUSG00000003809	164.2528	-0.0005418661	0.011653569	0.3979641	0.9984822
ENSMUSG00000003810	518.0912	0.0001413235	0.010776285	0.805233	0.9984822
ENSMUSG00000003812	28.2128	-0.001076949	0.022871477	0.1442962	0.9805731
ENSMUSG00000003813	223.3275	0.0007354292	0.01230618	0.2876026	0.9984822
ENSMUSG00000003814	1371.282	9.908851e-06	0.010661627	0.9860662	0.9994695
ENSMUSG00000003824	7.817531	-0.001268324	0.044959487	0.1989733	0.9875176
ENSMUSG00000003847	899.7162	-1.747707e-05	0.014200474	0.9737765	0.9994695
ENSMUSG00000003848	98.84872	-1.272847e-05	0.01201187	0.9820164	0.9994695
ENSMUSG00000003849	31.32714	0.001333597	0.027796487	0.1036006	0.9805731
ENSMUSG00000003863	489.0515	-0.003005986	0.026629577	0.03900037	0.8328476
ENSMUSG00000003865	83.83314	0.0003129752	0.012460784	0.5974066	0.9984822
ENSMUSG00000003868	106.6098	0.0003345889	0.012944342	0.5726403	0.9984822
ENSMUSG00000003872	144.2023	3.866107e-06	0.011274389	0.9945675	0.9996816
ENSMUSG00000003873	72.70235	-0.0001932853	0.012306161	0.7366542	0.9984822
ENSMUSG00000003882	2.631429	-0.0001844037	0.032763574	0.8159201	0.9984822
ENSMUSG00000003923	195.7945	0.0001042401	0.01067926	0.8549918	0.9984822
ENSMUSG00000003929	256.6171	0.0002482832	0.009861382	0.6685175	0.9984822
ENSMUSG00000003934	897.6216	0.002969795	0.025325052	0.03973359	0.8362103
ENSMUSG00000003948	1063.665	0.0005747757	0.011376546	0.3746169	0.9984822
ENSMUSG00000003949	741.5515	0.0003845737	0.012432107	0.5263985	0.9984822
ENSMUSG00000003955	83.16002	0.0003573092	0.013106249	0.5491002	0.9984822
ENSMUSG00000003970	1326.032	0.001019302	0.014749188	0.1920086	0.9852527
ENSMUSG00000003974	1403.405	0.0001311681	0.007682123	0.8228267	0.9984822
